geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
ENSG00000001042	S29.tsv	0.770412727351402	1	0.26	0.1	113	124.13	129.52	120.9	6.55	FALSE	1	1	601.5
ENSG00000001042	S30.tsv	0.609383187904683	1	0.39	0.22	105	124.13	141.2	120.9	6.55	FALSE	1	1	601
ENSG00000001043	S01.tsv	0.414048884158425	1	-0.78	-0.52	10	11.67	7.64	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S02.tsv	1	1	0.02	-0.08	10	11.67	10.63	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S03.tsv	0.0917894203535866	1	1.48	0.72	22	11.67	19.11	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S04.tsv	0.541033274850993	1	0.74	0.32	12	11.67	14.34	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S05.tsv	0.889813675183575	1	0.35	0.1	9	11.67	12.18	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S06.tsv	0.495825796176787	1	0.68	0.28	25	11.67	13.82	11.26	19.22	FALSE	0	0	601
ENSG00000001043	S07.tsv	0.399733473782506	1	-0.92	-0.6	7	11.67	7.12	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S08.tsv	1	1	0.16	-0.01	7	11.67	11.22	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S09.tsv	0.222905461505126	1	1.12	0.52	22	11.67	16.5	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S10.tsv	0.980348247580422	1	-0.03	-0.11	12	11.67	10.41	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S11.tsv	0.272746019156924	1	1.08	0.5	17	11.67	16.37	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S12.tsv	0.764104609694366	1	-0.27	-0.24	12	11.67	9.42	11.26	19.22	FALSE	0	0	601
ENSG00000001043	S13.tsv	0.990416547493666	1	-0.02	-0.1	12	11.67	10.46	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S14.tsv	0.0272110880407023	1	-2.82	-1.63	3	11.67	2.96	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S15.tsv	0.211819931051755	1	-1.39	-0.85	6	11.67	5.82	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S16.tsv	0.159543058548218	1	-1.55	-0.94	6	11.67	5.45	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S17.tsv	0.830586055258438	1	0.4	0.13	11	11.67	12.41	11.26	19.22	FALSE	0	0	601
ENSG00000001043	S18.tsv	0.905756040226916	1	0.31	0.08	11	11.67	11.96	11.26	19.22	FALSE	0	0	601
ENSG00000001043	S19.tsv	0.896575689827161	1	-0.19	-0.19	8	11.67	9.7	11.26	19.22	FALSE	1	0	602
ENSG00000001043	S20.tsv	0.124697659105638	1	-1.68	-1.01	6	11.67	5.17	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S21.tsv	0.186175074172666	1	1.21	0.57	21	11.67	17.15	11.26	19.22	FALSE	0	0	601
ENSG00000001043	S22.tsv	0.528645114529665	1	0.75	0.32	13	11.67	14.32	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S23.tsv	0.213278019706893	1	-1.38	-0.85	6	11.67	5.83	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S24.tsv	0.711095765094721	1	0.57	0.22	9	11.67	13.41	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S25.tsv	0.685603503303182	1	0.57	0.22	11	11.67	13.36	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S26.tsv	0.730670118977046	1	0.53	0.2	10	11.67	13.15	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S27.tsv	0.577721635363987	1	-0.6	-0.42	8	11.67	8.17	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S28.tsv	0.417827223598136	1	0.79	0.34	23	11.67	14.46	11.26	19.22	FALSE	1	0	601
ENSG00000001043	S29.tsv	0.595149950523208	1	0.66	0.27	13	11.67	13.81	11.26	19.22	FALSE	1	0	601.5
ENSG00000001043	S30.tsv	1	1	0.21	0.02	8	11.67	11.49	11.26	19.22	FALSE	1	0	601
ENSG00000001044	S01.tsv	0.353916496300153	1	0.8	0.24	37	20.47	23.15	19.9	1000	FALSE	1	0	601
ENSG00000001044	S02.tsv	0.523761974299427	1	0.61	0.18	32	20.47	22.21	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S03.tsv	0.146119677424421	1	1.56	0.46	23	20.47	27.44	19.9	1000	FALSE	1	0	601
ENSG00000001044	S04.tsv	0.0627618028390097	1	-2.32	-0.71	13	20.47	11.65	19.9	1000	FALSE	1	0	601
ENSG00000001044	S05.tsv	0.174098671110876	1	1.49	0.44	22	20.47	27.05	19.9	1000	FALSE	1	0	601
ENSG00000001044	S06.tsv	0.227385442923289	1	-1.31	-0.4	20	20.47	14.63	19.9	1000	FALSE	0	0	601
ENSG00000001044	S07.tsv	0.322900845921609	1	-1.36	-0.42	13	20.47	14.38	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S08.tsv	1	1	-0.08	-0.03	15	20.47	19.1	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S09.tsv	0.0813704234821026	1	-1.94	-0.59	17	20.47	12.72	19.9	1000	FALSE	1	0	601
ENSG00000001044	S10.tsv	0.54584374782669	1	-0.63	-0.2	26	20.47	16.97	19.9	1000	FALSE	1	0	601
ENSG00000001044	S11.tsv	1	1	0.07	0.01	22	20.47	19.76	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S12.tsv	1	1	0.06	0.01	26	20.47	19.72	19.9	1000	FALSE	0	0	601
ENSG00000001044	S13.tsv	0.853207653158069	1	-0.31	-0.1	20	20.47	18.17	19.9	1000	FALSE	1	0	601
ENSG00000001044	S14.tsv	0.901629519185999	1	-0.4	-0.13	11	20.47	17.78	19.9	1000	FALSE	1	0	601
ENSG00000001044	S15.tsv	0.760482594036196	1	-0.34	-0.11	30	20.47	18.1	19.9	1000	FALSE	1	0	601
ENSG00000001044	S16.tsv	0.304780781276874	1	-1.2	-0.37	18	20.47	14.97	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S17.tsv	0.833856785153624	1	0.33	0.09	19	20.47	20.91	19.9	1000	FALSE	0	0	601
ENSG00000001044	S18.tsv	0.985874811037017	1	-0.31	-0.1	9	20.47	18.1	19.9	1000	FALSE	0	0	601
ENSG00000001044	S19.tsv	0.567387981125892	1	0.81	0.24	15	20.47	23.32	19.9	1000	FALSE	1	0	602
ENSG00000001044	S20.tsv	0.956400961592297	1	0.19	0.05	15	20.47	20.29	19.9	1000	FALSE	1	0	601
ENSG00000001044	S21.tsv	0.748995180956747	1	-0.45	-0.14	20	20.47	17.64	19.9	1000	FALSE	0	0	601
ENSG00000001044	S22.tsv	0.940722250251801	1	0.22	0.06	14	20.47	20.44	19.9	1000	FALSE	1	0	601
ENSG00000001044	S23.tsv	0.189003175986564	1	1.33	0.4	26	20.47	26.04	19.9	1000	FALSE	1	0	601
ENSG00000001044	S24.tsv	0.273480085769353	1	1.24	0.37	21	20.47	25.58	19.9	1000	FALSE	1	0	601
ENSG00000001044	S25.tsv	0.396247966734134	1	0.86	0.25	27	20.47	23.48	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S26.tsv	0.850080954354631	1	-0.43	-0.14	13	20.47	17.67	19.9	1000	FALSE	1	0	601
ENSG00000001044	S27.tsv	0.216595322611632	1	1.31	0.39	24	20.47	25.91	19.9	1000	FALSE	1	0	601
ENSG00000001044	S28.tsv	0.56406064940613	1	-0.61	-0.19	26	20.47	17.06	19.9	1000	FALSE	1	0	601
ENSG00000001044	S29.tsv	0.405904289739286	1	0.96	0.28	21	20.47	24.03	19.9	1000	FALSE	1	0	601.5
ENSG00000001044	S30.tsv	0.984292042454842	1	-0.16	-0.05	19	20.47	18.81	19.9	1000	FALSE	1	0	601
ENSG00000001045	S01.tsv	0.213917233220961	1	1.16	0.32	118	81.53	99.1	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S02.tsv	0.181240193427866	1	1.27	0.35	101	81.53	101.39	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S03.tsv	0.295854543209364	1	-1.07	-0.33	63	81.53	62.81	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S04.tsv	0.402142014368128	1	-0.86	-0.27	62	81.53	65.54	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S05.tsv	0.447121700367825	1	0.75	0.2	99	81.53	91.19	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S06.tsv	0.589747139395101	1	-0.47	-0.16	143	81.53	71	79.78	38.56	FALSE	0	0	601
ENSG00000001045	S07.tsv	0.345913629547323	1	0.91	0.24	107	81.53	94.13	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S08.tsv	0.20571618022887	1	1.28	0.35	72	81.53	101.63	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S09.tsv	0.16356317176322	1	-1.44	-0.44	59	81.53	58.16	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S10.tsv	0.426263102375796	1	-0.75	-0.24	93	81.53	67.02	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S11.tsv	0.954917573526057	1	0.11	0.01	95	81.53	79.9	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S12.tsv	0.738082896857947	1	0.36	0.08	103	81.53	84.15	79.78	38.56	FALSE	0	0	601
ENSG00000001045	S13.tsv	0.903445182917088	1	0.17	0.03	78	81.53	81.01	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S14.tsv	0.712919748790675	1	-0.39	-0.14	60	81.53	72.18	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S15.tsv	0.70278244949457	1	0.39	0.09	124	81.53	84.71	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S16.tsv	0.666297113247472	1	-0.43	-0.15	76	81.53	71.66	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S17.tsv	0.731009047177601	1	0.43	0.1	51	81.53	85.32	79.78	38.56	FALSE	0	0	601
ENSG00000001045	S18.tsv	1	1	0.02	-0.02	54	81.53	78.51	79.78	38.56	FALSE	0	0	601
ENSG00000001045	S19.tsv	0.00747084444450788	1	2.51	0.71	89	81.53	130.65	79.78	38.56	FALSE	1	0	602
ENSG00000001045	S20.tsv	0.534204215949895	1	0.63	0.16	97	81.53	88.9	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S21.tsv	0.155758981701669	1	-1.42	-0.44	71	81.53	58.46	79.78	38.56	FALSE	0	0	601
ENSG00000001045	S22.tsv	0.659489849117239	1	0.49	0.12	67	81.53	86.52	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S23.tsv	0.996942734412785	1	-0.01	-0.03	68	81.53	77.93	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S24.tsv	0.205584768688935	1	-1.4	-0.43	43	81.53	58.53	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S25.tsv	0.527207090603765	1	0.64	0.16	97	81.53	89.08	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S26.tsv	0.385621386932529	1	0.89	0.24	75	81.53	93.85	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S27.tsv	0.258599065528461	1	-1.2	-0.37	52	81.53	61.07	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S28.tsv	0.497405053145874	1	-0.64	-0.21	93	81.53	68.57	79.78	38.56	FALSE	1	0	601
ENSG00000001045	S29.tsv	0.92498342533276	1	-0.09	-0.05	83	81.53	76.71	79.78	38.56	FALSE	1	0	601.5
ENSG00000001045	S30.tsv	0.0814834723533092	1	-1.84	-0.56	53	81.53	53.55	79.78	38.56	FALSE	1	0	601
ENSG00000001046	S01.tsv	0.840687014681002	1	0.25	0.05	90	72.23	73.57	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S02.tsv	0.790260445422651	1	-0.27	-0.11	64	72.23	65.56	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S03.tsv	0.480382847907725	1	0.73	0.2	92	72.23	81.67	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S04.tsv	0.226615255387847	1	-1.28	-0.43	54	72.23	52.52	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S05.tsv	0.182664620757338	1	1.33	0.39	79	72.23	93.41	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S06.tsv	0.717092987508445	1	-0.33	-0.13	113	72.23	64.81	71.29	30.2	FALSE	0	0	601
ENSG00000001046	S07.tsv	0.3814634644377	1	-0.9	-0.31	62	72.23	57.1	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S08.tsv	0.530205560866739	1	-0.7	-0.25	43	72.23	59.58	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S09.tsv	0.579149553389437	1	0.59	0.16	86	72.23	79.27	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S10.tsv	0.992815229816361	1	0.07	-0.01	85	72.23	70.68	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S11.tsv	0.732175324503719	1	0.39	0.09	86	72.23	75.82	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S12.tsv	0.225127323727949	1	1.16	0.33	121	72.23	89.74	71.29	30.2	FALSE	0	0	601
ENSG00000001046	S13.tsv	0.898315195478442	1	-0.13	-0.07	69	72.23	67.68	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S14.tsv	0.840703720525122	1	-0.21	-0.1	59	72.23	66.42	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S15.tsv	0.252366825913389	1	-1.17	-0.4	65	72.23	53.81	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S16.tsv	0.742116967870711	1	-0.33	-0.13	73	72.23	64.82	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S17.tsv	0.731464878053934	1	0.43	0.11	49	72.23	76.6	71.29	30.2	FALSE	0	0	601
ENSG00000001046	S18.tsv	0.569996290479922	1	-0.63	-0.23	46	72.23	60.6	71.29	30.2	FALSE	0	0	601
ENSG00000001046	S19.tsv	0.382693391457965	1	0.94	0.26	62	72.23	85.63	71.29	30.2	FALSE	1	0	602
ENSG00000001046	S20.tsv	0.343381594396228	1	0.94	0.27	97	72.23	85.68	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S21.tsv	0.401941753707088	1	-0.85	-0.29	68	72.23	57.78	71.29	30.2	FALSE	0	0	601
ENSG00000001046	S22.tsv	0.86315993546652	1	-0.18	-0.09	59	72.23	66.85	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S23.tsv	0.561789686195881	1	-0.61	-0.22	57	72.23	60.89	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S24.tsv	0.105984730001389	1	1.63	0.48	70	72.23	99.77	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S25.tsv	0.720880238626329	1	-0.36	-0.14	66	72.23	64.28	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S26.tsv	0.208772420964051	1	-1.41	-0.47	40	72.23	50.92	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S27.tsv	0.0320923510306104	1	2.03	0.61	96	72.23	108.74	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S28.tsv	0.063851313852682	1	-1.93	-0.63	63	72.23	45.58	71.29	30.2	FALSE	1	0	601
ENSG00000001046	S29.tsv	0.356718122995371	1	-0.96	-0.33	58	72.23	56.34	71.29	30.2	FALSE	1	0	601.5
ENSG00000001046	S30.tsv	0.0645229750169785	1	1.77	0.52	95	72.23	102.68	71.29	30.2	FALSE	1	0	601
ENSG00000001047	S01.tsv	0.12846745682825	1	-1.94	-2.02	153	223.8	43	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S03.tsv	0.97801663081233	1	0.08	-0.25	95	223.8	147.73	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S04.tsv	0.538291498188639	1	-0.63	-0.87	140	223.8	95.67	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S05.tsv	0.923647849852342	1	0.24	-0.11	87	223.8	162.59	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S06.tsv	0.723807740715159	1	0.51	0.13	244	223.8	191.96	175.68	2.39	FALSE	0	0	601
ENSG00000001047	S07.tsv	0.973144626085041	1	0.17	-0.17	89	223.8	155.8	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S08.tsv	0.672832134614387	1	-0.38	-0.66	115	223.8	110.99	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S09.tsv	0.392558447823484	1	-0.95	-1.15	145	223.8	78.71	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S10.tsv	0.322385551368355	1	-1.13	-1.32	152	223.8	70.2	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S11.tsv	0.987585678215248	1	0.1	-0.23	128	223.8	149.24	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S12.tsv	0.714130992442593	1	-0.31	-0.59	197	223.8	116.15	175.68	2.39	FALSE	0	0	601
ENSG00000001047	S13.tsv	0.619483835465727	1	-0.48	-0.74	99	223.8	104.7	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S14.tsv	0.35567297783715	1	1.08	0.63	97	223.8	272.58	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S15.tsv	0.590638298118145	1	0.7	0.29	311	223.8	215.34	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S16.tsv	0.404035281001222	1	-0.92	-1.13	100	223.8	79.79	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S17.tsv	0.228659107335624	1	-1.45	-1.59	109	223.8	57.84	175.68	2.39	FALSE	0	0	601
ENSG00000001047	S18.tsv	0.171039964220647	1	1.47	0.97	114	223.8	347.59	175.68	2.39	FALSE	0	0	601
ENSG00000001047	S19.tsv	0.707858924765968	1	0.54	0.15	88	223.8	195.48	175.68	2.39	FALSE	1	0	602
ENSG00000001047	S20.tsv	0.677971270465196	1	0.58	0.19	117	223.8	200.23	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S21.tsv	0.679514799670674	1	0.57	0.18	191	223.8	199.53	175.68	2.39	FALSE	0	0	601
ENSG00000001047	S22.tsv	0.151672391689956	1	1.53	1.02	141	223.8	358.57	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S23.tsv	0.436908526494134	1	-0.84	-1.06	97	223.8	83.63	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S24.tsv	0.964579913008491	1	0.07	-0.26	108	223.8	146.12	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S25.tsv	0.557246189096109	1	-0.59	-0.84	125	223.8	97.77	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S26.tsv	0.910426223805611	1	0.26	-0.09	111	223.8	164.27	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S27.tsv	0.690311045516483	1	-0.35	-0.63	124	223.8	113.08	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S28.tsv	0.614717902180065	1	-0.48	-0.74	212	223.8	104.7	175.68	2.39	FALSE	1	0	601
ENSG00000001047	S29.tsv	0.756571566175431	1	-0.25	-0.54	84	223.8	120.41	175.68	2.39	FALSE	1	0	601.5
ENSG00000001047	S30.tsv	0.676996174777896	1	-0.38	-0.65	115	223.8	111.47	175.68	2.39	FALSE	1	0	601
ENSG00000001048	S01.tsv	0.595439753149863	1	0.59	0.14	120	98.23	105.82	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S02.tsv	0.692551219485313	1	-0.38	-0.15	81	98.23	86.13	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S03.tsv	0.498999111829224	1	0.72	0.18	126	98.23	108.88	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S04.tsv	0.663985795676404	1	-0.41	-0.16	96	98.23	85.66	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S05.tsv	0.320251126131559	1	-1.07	-0.36	56	98.23	74.31	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S06.tsv	1	1	0.07	-0.01	114	98.23	94.81	95.53	29.18	FALSE	0	0	601
ENSG00000001048	S07.tsv	0.176468271452262	1	-1.39	-0.46	80	98.23	69.52	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S08.tsv	0.258051051312825	1	-1.24	-0.41	52	98.23	71.67	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S09.tsv	0.27339383563513	1	1.11	0.3	129	98.23	118.28	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S10.tsv	0.656111586402599	1	-0.42	-0.16	93	98.23	85.41	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S11.tsv	0.13286850639324	1	-1.56	-0.51	77	98.23	67.04	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S12.tsv	0.662314943995672	1	-0.4	-0.16	111	98.23	85.82	95.53	29.18	FALSE	0	0	601
ENSG00000001048	S13.tsv	0.564052044936749	1	-0.55	-0.2	96	98.23	83.06	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S14.tsv	1	1	0.03	-0.03	85	98.23	93.94	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S15.tsv	0.354895765247533	1	0.94	0.25	154	98.23	113.98	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S16.tsv	0.457722963586021	1	-0.72	-0.25	98	98.23	80.16	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S17.tsv	0.805821285126358	1	-0.26	-0.11	55	98.23	88.38	95.53	29.18	FALSE	0	0	601
ENSG00000001048	S18.tsv	0.0964423539362188	1	-1.87	-0.6	47	98.23	62.6	95.53	29.18	FALSE	0	0	601
ENSG00000001048	S19.tsv	0.800177529890613	1	0.33	0.07	85	98.23	100.32	95.53	29.18	FALSE	1	0	602
ENSG00000001048	S20.tsv	0.789936282066219	1	-0.25	-0.11	84	98.23	88.64	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S21.tsv	0.696846545111124	1	0.45	0.1	131	98.23	102.73	95.53	29.18	FALSE	0	0	601
ENSG00000001048	S22.tsv	0.195350375049237	1	1.3	0.36	128	98.23	123.03	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S23.tsv	0.622782245340138	1	-0.49	-0.18	76	98.23	84.2	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S24.tsv	0.457158555717531	1	-0.78	-0.27	62	98.23	79.09	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S25.tsv	0.599978352620842	1	0.59	0.14	106	98.23	105.87	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S26.tsv	0.377543996472347	1	0.96	0.26	86	98.23	114.54	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S27.tsv	0.92393775338479	1	0.17	0.02	89	98.23	96.96	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S28.tsv	0.272869212836532	1	1.09	0.3	165	98.23	117.66	95.53	29.18	FALSE	1	0	601
ENSG00000001048	S29.tsv	0.00184456923974085	1	2.85	0.83	161	98.23	170.91	95.53	29.18	FALSE	1	0	601.5
ENSG00000001048	S30.tsv	0.580900642559503	1	0.62	0.15	104	98.23	106.51	95.53	29.18	FALSE	1	0	601
ENSG00000001049	S01.tsv	0.169021582350918	1	-1.38	-0.63	13	19.57	11.84	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S02.tsv	0.276944975083219	1	1.1	0.39	25	19.57	24.94	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S03.tsv	0.338999050207379	1	-0.94	-0.45	14	19.57	13.51	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S04.tsv	0.415077810795148	1	-0.81	-0.4	14	19.57	14.07	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S05.tsv	0.0837782298115526	1	-2.42	-1.06	5	19.57	8.2	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S06.tsv	0.62123317975868	1	-0.57	-0.3	11	19.57	15.05	18.69	47.48	FALSE	0	0	601
ENSG00000001049	S07.tsv	0.545591376931006	1	-0.58	-0.31	15	19.57	15.06	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S08.tsv	0.398107590733979	1	-1.02	-0.48	9	19.57	13.05	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S09.tsv	0.814535401807958	1	0.37	0.08	29	19.57	20.01	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S10.tsv	0.60808013218666	1	0.62	0.19	24	19.57	21.61	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S11.tsv	0.750903495279558	1	-0.27	-0.18	18	19.57	16.55	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S12.tsv	0.278209115968166	1	1.1	0.39	25	19.57	24.92	18.69	47.48	FALSE	0	0	601
ENSG00000001049	S13.tsv	0.33014000848089	1	0.92	0.31	35	19.57	23.52	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S14.tsv	0.0733224833804503	1	1.64	0.6	29	19.57	29.17	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S15.tsv	0.186372428156515	1	1.16	0.41	38	19.57	25.24	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S16.tsv	1	1	0.13	-0.01	27	19.57	18.66	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S17.tsv	0.751556938099107	1	-0.31	-0.19	15	19.57	16.35	18.69	47.48	FALSE	0	0	601
ENSG00000001049	S18.tsv	0.705027674619895	1	0.6	0.18	14	19.57	21.55	18.69	47.48	FALSE	0	0	601
ENSG00000001049	S19.tsv	0.349111102988111	1	-0.9	-0.43	15	19.57	13.72	18.69	47.48	FALSE	1	0	602
ENSG00000001049	S20.tsv	0.0697732533641961	1	1.8	0.67	22	19.57	30.88	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S21.tsv	0.91127502997262	1	-0.04	-0.08	25	19.57	17.73	18.69	47.48	FALSE	0	0	601
ENSG00000001049	S22.tsv	0.550648218583715	1	-0.51	-0.28	19	19.57	15.43	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S23.tsv	0.378294603813862	1	-0.9	-0.43	13	19.57	13.67	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S24.tsv	0.318663084190433	1	-0.95	-0.46	15	19.57	13.49	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S25.tsv	0.802963867191315	1	0.42	0.11	20	19.57	20.35	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S26.tsv	1	1	0.07	-0.04	13	19.57	18.33	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S27.tsv	0.601194886245271	1	0.68	0.21	19	19.57	22	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S28.tsv	0.725377268048712	1	0.45	0.12	32	19.57	20.5	18.69	47.48	FALSE	1	0	601
ENSG00000001049	S29.tsv	0.469161535861129	1	-0.85	-0.41	10	19.57	13.81	18.69	47.48	FALSE	1	0	601.5
ENSG00000001049	S30.tsv	0.154000772339704	1	1.41	0.51	24	19.57	27.38	18.69	47.48	FALSE	1	0	601
ENSG00000001050	S01.tsv	0.604552289867692	1	0.51	0.14	53	29.6	31.2	28.23	54.54	FALSE	1	0	601
ENSG00000001050	S02.tsv	0.099862207751749	1	1.44	0.48	44	29.6	39.59	28.23	54.54	FALSE	1	0	601.5
ENSG00000001050	S03.tsv	0.972771713078541	1	-0.04	-0.06	25	29.6	27.1	28.23	54.54	FALSE	1	0	601
ENSG00000001050	S04.tsv	0.292096749901413	1	-1.07	-0.42	20	29.6	20.79	28.23	54.54	FALSE	1	0	601
ENSG00000001050	S05.tsv	1	1	0.14	0.01	20	29.6	28.38	28.23	54.54	FALSE	1	0	601
ENSG00000001050	S06.tsv	0.446218392493254	1	-0.58	-0.25	42	29.6	23.64	28.23	54.54	FALSE	0	0	601
